id,reference,generated,rouge1,rouge2,rougeL
uk-england-52830287,"Empty streets, home-made haircuts and a giant NHS thank you cut into a field.","Historic England has selected 200 images from over 3,000 public submissions to reflect the nation's lockdown experience, adding them to its archive for future generations. This initiative, which included contributions from ten contemporary artists, marks the first public call for photographs since World War Two, highlighting the diverse experiences of lockdown.",0.0,0.0,0.0
world-europe-guernsey-26578936,"Relaxing Sunday trading laws will have a ""serious impact on society"" according to Guernsey's deputy commerce minister.","The Commerce and Employment Department plans to consult islanders on the potential deregulation of Sunday trading, with Deputy Barry Brehaut advocating for shops to open on Sundays to reflect changing consumer behavior. However, Deputy Al Brouard opposes the move, arguing it would eliminate a necessary day of rest and disrupt societal balance. If public support is garnered, the law could be revised within a year.",19.28,2.47,12.05
entertainment-arts-54567473,"The BBC cannot push issues of race ""under the rug"" any longer, says DJ Sideman - who quit the corporation in protest at the use of a racial slur in a news report this summer.","DJ Sideman, who resigned from BBC Radio 1Xtra over the network's use of racist language in a report, criticized the BBC for its lack of diversity among senior managers and called for racial sensitivity training. Following widespread backlash and 18,600 complaints, the BBC's then-director general apologized and revised its editorial policies on offensive language, acknowledging the need for improvement in addressing racial issues.",33.66,10.1,17.82
technology-47825833,"An independent group set up to oversee Google's artificial intelligence efforts, has been shut down less than a fortnight after it was launched.","Google has disbanded its Advanced Technology External Advisory Council (ATEAC) amid controversy over member Kay Coles James's appointment and subsequent resignations, including that of Prof Alessandro Acquisti. The decision follows backlash from employees regarding perceived anti-LGBTQ and anti-immigrant views, prompting Google to seek new ways to address ethical issues in AI.",10.26,0.0,5.13
newsbeat-15815086,Hollywood actress Mila Kunis has gone on a date with a US marine who asked her out in a YouTube video.,"Mila Kunis attended the Marine Corps Ball in Greenville, North Carolina, with Sergeant Scott Moore, who had asked her out while deployed in Afghanistan. After some encouragement from co-star Justin Timberlake, Kunis accepted the invitation, which was made through a viral video. Timberlake also attended a separate Marine Corps Ball after being invited by Corporal Kelsey De Santis.",30.0,7.69,25.0
business-40375970,"President Donald Trump has said he wouldn't want a ""poor person"" holding a top economic post in the White House.","At a rally in Iowa, President Trump expressed a preference for wealthy appointees in key positions, stating that he believes their ""brilliant business minds"" are essential for success, which sparked mixed reactions among Americans. While some agree with his viewpoint that wealth correlates with business acumen, others criticize the implication that poor individuals lack capability. The article highlights a broader American comfort with class hierarchy and the belief that hard work leads to success, despite evidence of declining social mobility.",15.84,0.0,11.88
technology-23132678,Details of a touchscreen showing 3D images that can be felt and manipulated have been published by Microsoft's research unit.,"Microsoft is developing a prototype device that combines an LCD screen with force sensors and a robotic arm to simulate the shape and weight of virtual objects through haptic feedback. The technology has potential applications in both gaming and medicine, allowing doctors to navigate MRI scans and feel different tissue types during examinations. However, experts express concerns about the device's responsiveness and ability to accurately simulate complex textures.",13.33,0.0,8.89
uk-scotland-tayside-central-54816794,"Sunlight floods the first floor of V&A Dundee as its new director looks out, past the RRS Discovery, across the Tay, to the rail bridge and beyond.","Leonie Bell, the new director of V&A Dundee, acknowledges the significant impact of Covid-19 on the museum, which now attracts only 800 visitors daily compared to 6,000 pre-pandemic. She emphasizes the importance of utilizing recent emergency funding effectively to sustain the museum and enhance its connection with the local community, while also addressing visitor concerns about the museum's content. Despite the challenges, Bell expresses optimism about the role of culture in navigating difficult times and fostering community engagement.",23.42,7.34,18.02
world-latin-america-24606758,The weather has been pretty inclement in the south-eastern corner of Brazil over the last couple of weeks.,"Rio de Janeiro is experiencing heavy rain and social unrest, with the Black Blocs targeting the upcoming auction for the offshore Libra oil field amidst protests against government actions. The Brazilian government is deploying armed troops to secure the auction, which has drawn criticism from striking Petrobras workers who oppose the perceived sell-off of national resources. While the auction is expected to generate significant revenue for Brazil, it also highlights underlying issues of corruption and inefficiency within the country.",14.14,0.0,12.12
science-environment-24493530,"Air pollution is continuing to damage European citizens' health and the environment, latest figures show .","The European Environment Agency (EEA) has identified airborne particles and ozone as significant threats to health, despite progress in reducing other pollutants like sulfur dioxide and carbon monoxide. A separate study linked low birth-weight to air pollution exposure, suggesting that reducing particulate matter could prevent many cases of low birth-weight in Europe. EEA officials emphasized the need for more ambitious actions to improve air quality, as a large portion of the EU population remains exposed to harmful pollution levels.",16.67,2.13,8.33
uk-wales-16948284,"""Zulus - thousands of 'em."" That is perhaps the line that most people remember from the 1964 film, Zulu.","The article discusses the historical inaccuracies and cultural impact of the film ""Zulu,"" which portrays the 1879 Battle of Rorke's Drift where 150 British soldiers defended against 4,000 Zulu warriors. Curator Bill Cainan highlights that while the film has sparked interest in the Anglo-Zulu War, it misrepresents the soldiers' backgrounds and certain events, such as the famous singing of ""Men of Harlech,"" which likely never occurred. Despite these inaccuracies, Cainan acknowledges that the film has significantly contributed to the legacy and valuation of the medals awarded for bravery in that battle.",14.29,1.82,12.5
uk-wales-56165569,"It is ""impossible"" to give a date for the end of lockdown restrictions, one of Wales' top doctors says.","Dr. Chris Jones, the deputy chief medical officer, warned of a ""real risk"" of a third wave of Covid-19 cases if restrictions are eased too quickly, following Prime Minister Boris Johnson's announcement of a plan to end lockdown in England by June 21. He emphasized the importance of a cautious, step-by-step approach due to the presence of more transmissible variants and the uncertainty surrounding their impact on infection rates. Meanwhile, different regions in the UK are implementing varying timelines for reopening schools and businesses, with Wales potentially moving faster than England in some areas.",17.09,0.0,8.55
uk-scotland-30483308,The Scottish government's plans to help cut youth unemployment stem from a commission on developing Scotland's young workforce which was chaired by businessman Sir Ian Wood.,"The article discusses the decline in youth unemployment among 16 to 19-year-olds in Scotland, highlighting government initiatives to ensure education or training for all jobless individuals in this age group. While there are successes in vocational education and apprenticeships, concerns remain about the effectiveness of these programs, particularly regarding young people being placed in courses they are not interested in, which may lead to future unemployment. Ultimately, addressing youth unemployment requires a combination of effective education policies and a supportive economic environment for job creation.",15.65,1.77,10.43
uk-england-tees-44279080,"A five-week dig to find clues into the 1981 disappearance of a toddler has found no ""further information"".","Katrice Lee, who went missing in 1981 at the age of two from a Naafi supermarket in Germany, has prompted a renewed investigation by the Royal Military Police, which recently completed a £100,000 forensic search of the River Alme. Over 100 soldiers participated in the five-week excavation, following claims from her parents that she was kidnapped and acknowledging past investigative mistakes. The search was initiated after the release of an age-progressed photo-fit of a man seen with a child resembling Katrice at the time of her disappearance, and police are continuing to seek further information.",20.34,5.17,13.56
uk-england-beds-bucks-herts-44278556,A judge wants the points of kitchen knives to be rounded and blunted to reduce the number of young men dying from stab wounds in street attacks.,"Judge Nic Madge highlighted the rising knife crime in England and Wales, attributing a significant portion of the violence to ordinary kitchen knives rather than larger, regulated weapons. He advocated for manufacturers to create knives with rounded points for domestic use and called for stricter regulations on pointed knives, as knife-related incidents have surged, leading to numerous injuries and fatalities.",29.55,2.33,20.45
world-europe-guernsey-14061420,Guernsey's Environmental Health Unit is asking the States to introduce strict regulation on air quality.,"The air quality monitoring unit, which has been active for 20 years, has identified several areas in St Peter Port and St Sampson as potential air quality issues. Director Val Cameron announced plans to propose new air quality standards and possibly licensing for industrial companies to ensure compliance, with a report expected by the end of the year.",13.51,2.78,10.81
science-environment-55769269,"A scientist has shed new light on the origins of Charles Darwin's ""abominable mystery"".","Charles Darwin was troubled by the sudden appearance and rapid diversification of flowering plants, which he referred to as the ""abominable mystery,"" fearing it could undermine his theories of evolution. Historical documents reveal that rival botanist William Carruthers argued for divine intervention in the rise of these plants, further vexing Darwin as he grappled with the lack of intermediate forms in the fossil record. Despite advances in evolutionary understanding, the mystery surrounding the origins of flowering plants remains unresolved.",14.89,8.7,8.51
uk-england-derbyshire-55008763,Land Rover fans have welcomed the return of the original Defender body shape to Midlands manufacturing.,"Bowler Motorsport will begin producing new 4x4 vehicles inspired by the classic Defender shape, with prices expected to reach around £200,000. While enthusiasts praise the design and craftsmanship, many express concern that the high cost will make it inaccessible to average fans, who may hesitate to use such an expensive vehicle off-road. The project marks Bowler's first major initiative since being acquired by Jaguar Land Rover in 2019.",18.39,2.35,9.2
entertainment-arts-31682196,A punk band made up of musicians with learning disabilities is to represent Finland at the Eurovision Song Contest.,"Finnish punk band PKN, composed of members with Down's syndrome and autism, has been selected to represent Finland at Eurovision in May with their song ""Aina Mun Pitaa"" (I Always Have To). The group aims to challenge societal attitudes towards disabilities and is currently ranked among the favorites to win the contest. They are the first punk band to compete at Eurovision, following their formation during a charity workshop and their appearance in the documentary ""The Punk Syndrome.""",30.61,8.33,22.45
uk-england-tyne-55201101,Newcastle's Theatre Royal will be without its Christmas pantomime for the first time in 120 years after the show was postponed due to Covid-19.,"The theatre postponed its production of Robin Hood, originally set to begin on November 24, due to Newcastle being placed in tier three lockdown with no clear timeline for moving to tier two. Chief executive Philip Bernays expressed disappointment but emphasized the decision to reschedule for April was made to ensure safety, and ticket holders will receive automatic refunds. New performance dates will be announced soon, with tickets going on sale the following week.",26.0,4.08,12.0
uk-england-birmingham-56554925,A six-year-old boy has found a fossil dating back millions of years in his garden after receiving a fossil-hunting kit for Christmas.,"Siddak Singh Jhamat discovered a horn coral fossil in his Walsall garden while digging for worms, with his father identifying it through a Facebook fossil group. Estimated to be between 251 and 488 million years old, the fossil is likely a Rugosa coral from the Paleozoic Era, and the family expressed surprise at finding such a significant piece in an area not typically known for fossils.",26.37,4.49,17.58
world-us-canada-52376944,Harvard University has pushed back against US President Donald Trump after he demanded it pay back nearly $9m (£7.3m) in coronavirus relief aid.,"President Trump expressed dissatisfaction with Harvard University receiving $8.6 million in stimulus funds, arguing that such aid should not go to one of the wealthiest institutions. Harvard stated the funds would be used to assist students facing urgent financial needs due to the pandemic, but did not commit to returning the money. Other elite universities, including Princeton and Yale, also received substantial amounts from the stimulus package aimed at supporting higher education institutions.",12.24,2.08,8.16
science-environment-42204575,"Wild relatives of modern crops deemed crucial for food security are being pushed to the brink of extinction, according to the International Union for Conservation of Nature.","The latest IUCN Red List has identified over 20 wild rice, wheat, and yam plants as threatened due to intensive farming, deforestation, and urbanization. Scientists emphasize the importance of these wild relatives for maintaining food security and genetic diversity in modern crops, as they can be crossbred to develop resilient varieties against climate change challenges. Conservation efforts are underway to protect these plants in their natural habitats and in gene banks, highlighting their economic value of approximately $115 billion annually.",31.78,5.71,16.82
uk-england-39964375,"Twenty young people have been given a new award set up in memory of Diana, Princess of Wales.","The Duke of Cambridge and Prince Harry awarded the Legacy Awards to young individuals from various countries for their contributions to social change, honoring their mother, Princess Diana's legacy. Among the recipients was 16-year-old Jemima Browning, who founded a swimming club for young people with disabilities, inspired by her brother. The awards were presented at an event organized by The Diana Award, which promotes the positive impact of youth.",17.78,2.27,11.11
uk-wales-25181546,"Children should be taught about domestic abuse from a young age to cut the numbers of victims every year, a charity has said.","Llamau is urging the Welsh government, councils, and charities to collaborate more effectively in addressing domestic abuse, emphasizing the importance of educating young children about the issue. With approximately 70,000 individuals affected by domestic abuse in Wales annually, a conference is set to discuss coordinated responses and the expansion of Clare's Law, which allows individuals to check potential partners' criminal records for domestic violence. The initiative aims to foster awareness and improve support services across various sectors.",19.61,2.0,15.69
world-europe-isle-of-man-56315945,"A-level and GCSE students on the Isle of Man will once again have their grades estimated by teachers this year, the education minister has said.","Cambridge International Education has canceled exams for Years 11 and 13 due to the coronavirus pandemic, following a similar decision by UK exam boards. Students' grades will again be determined by teacher assessments based on classroom tests and coursework for the second consecutive year, while practical exams for vocational courses will proceed as scheduled. The decision has elicited mixed reactions from parents and students, with concerns about fairness in grading for university admissions.",28.28,2.06,18.18
business-50498796,"More than 1,350 Australian women have won a long-running class action lawsuit against Johnson & Johnson (J&J) over vaginal mesh implants.","Australia's Federal Court ruled that Johnson & Johnson subsidiary Ethicon failed to adequately warn patients and surgeons about the risks associated with its pelvic mesh implants, which have caused chronic pain and other severe complications for some users. Judge Anna Katzmann criticized the company's misleading information and stated that serious harm was known and could occur. Ethicon plans to appeal the decision, while the court will determine damages next year amidst ongoing lawsuits against J&J related to various products.",17.31,7.84,9.62
uk-england-london-28177979,Cash can no longer be used on any of London's buses in a move that Transport for London (TfL) says will save £24m a year.,"Transport for London (TfL) has eliminated cash payments for bus journeys, requiring passengers to use prepaid tickets, Oyster cards, or contactless payment methods, citing that only 0.7% of journeys were made with cash. While TfL claims this change will not significantly impact tourists and will save £24 million annually, the Green Party has raised concerns about the adequacy of ticket outlets and the potential difficulties faced by vulnerable passengers who may lose or damage their payment cards.",19.23,7.84,11.54
uk-northern-ireland-56527822,"The UK's Brexit minister has said it is difficult to see how the NI Protocol can be ""genuinely durable"" without the consent of ""all of the people"" of NI.","Lord Frost stated that the UK government aims to implement the Northern Ireland Protocol in a practical manner, despite opposition from unionist parties who argue it undermines their status within the UK. The UK has unilaterally altered the protocol's implementation, prompting the EU to initiate legal action for breaching the agreement, while a coalition of unionists is preparing for a high court hearing regarding the protocol in May.",24.24,2.06,16.16
world-us-canada-44962120,Republicans have launched a bid to remove the Department of Justice official overseeing the Russia inquiry dogging Donald Trump's presidency.,"House conservatives, led by Representatives Mark Meadows and Jim Jordan, have filed articles of impeachment against Deputy Attorney General Rod Rosenstein, accusing him of obstructing congressional oversight related to the investigation into Russian interference in the 2016 election. Rosenstein denies the allegations, and the impeachment effort is unlikely to succeed due to a lack of support from House leadership and the requirement for a two-thirds Senate majority for conviction.",13.19,0.0,10.99
sinhala.080117_unreply,"UN Watch has expressed concern after Sri Lanka's representative in Geneva called the office of High Commissioner Louise Arbour ""unqualified"" to report on the island's bloody conflict.","Hillel Neuer, Executive Director of a Geneva-based NGO, expressed disappointment over Sri Lanka's envoy's criticism of UN Human Rights High Commissioner Louise Arbour's call for adherence to international law in the Sri Lankan conflict. The Sri Lankan government labeled Arbour's statement as biased and questioned the OHCHR's independence and transparency, prompting Neuer to highlight the dangers posed by repressive regimes seeking to undermine independent human rights oversight.",35.29,10.0,23.53
entertainment-arts-39002451,"Danny Dyer is taking a short break from EastEnders, the BBC has confirmed.","Danny Dyer is currently on a short break from EastEnders, a decision not enforced by the show's bosses, amid concerns about his well-being. The actor, known for his role as Mick Carter, has faced a demanding filming schedule, which former co-star John Partridge noted can be ""relentless."" Dyer's return date to the show remains unspecified.",27.78,17.14,27.78
business-26475437,"US office supplier Staples said it will close 225 stores in North America, more than 10% of its presence, as shoppers move online and its sales slump.","Staples reported a 10.6% decline in sales to $5.87 billion in the last quarter of the financial year, prompting the closure of 42 stores to save $500 million annually by the end of 2015. The company's shares dropped nearly 16% as it adapts to changing consumer behavior, with almost half of its sales now occurring online, amid increasing competition from retailers like Amazon.",21.51,4.4,12.9
science-environment-46582265,"Delegates to the UN climate conference in Poland have reached agreement on how to implement the 2015 Paris Climate Accord, which comes into force in 2020. What are the key points to come out of the meeting?","The recent climate conference in Katowice successfully established operational rules for the 2015 Paris Agreement, emphasizing equal regulations for both developed and developing countries, with notable cooperation from China and the US. However, many environmental advocates criticized the outcome as insufficiently ambitious, arguing that the agreement failed to adequately address the urgent scientific warnings about climate change, while a strong presence of youth activists highlighted the need for more radical action.",24.07,7.55,20.37
world-asia-india-54113621,"After months of worsening tensions on their contested Himalayan border, India and China surprised many by announcing that troops are to quickly disengage.","India and China have agreed to de-escalate tensions following a meeting between their foreign ministers in Moscow, despite recent hostile rhetoric and military confrontations, including a deadly clash in Ladakh. Analysts suggest that both nations recognize the catastrophic consequences of war and have economic stakes that necessitate a diplomatic resolution, although significant territorial disputes remain unresolved and will complicate future negotiations.",18.82,4.82,9.41
health-31849833,"Pressures in the NHS are so great that even the best hospitals in England are seeing patients wait longer for key services, an analysis shows.","A Nuffield Trust report indicates that while most patients at 156 hospital trusts are seen within target times, performance is declining even among the top hospitals, particularly in A&E and operations. The report highlights systematic issues rather than isolated failures, as demand for services rises but performance metrics, including the four-hour A&E target, continue to be missed. Concerns are growing about access to planned treatments, prompting calls for improved management and community care solutions.",21.57,0.0,13.73
uk-england-suffolk-18282208,"Work on a £300m winter sports complex in Suffolk could begin this summer, despite the local council expressing fears about the project's finances.","Tim Passmore, the Conservative leader of Mid Suffolk District Council, expressed skepticism about the SnOasis development in Great Blakenham moving forward due to financial challenges from the global economic downturn. However, SnOasis advisor Godfrey Spanner countered that funding is secured and work could commence soon, pending government approval for a necessary railway station.",25.97,5.33,12.99
health-23868116,A clue to why memory deteriorates with age has been found by US researchers.,"Research at Columbia University Medical Centre suggests that low levels of the protein RbAp48 in the brain may contribute to age-related memory loss, distinct from Alzheimer's disease. Experiments on mice indicated that boosting RbAp48 levels could reverse memory decline, though translating these findings to humans remains uncertain due to the complexity of the human brain.",11.27,0.0,5.63
uk-england-merseyside-46905959,"A ""tourist tax"" on guest accommodation in Liverpool could help to pay for future cultural events in the city, the council says.","Liverpool City Council is considering a £1 levy on hotel rooms to raise up to £2 million annually for cultural funding, although implementing the tax would require new government legislation. The council is also exploring a voluntary scheme and plans to engage local businesses, which have expressed skepticism about the levy due to existing taxes. With tourism booming since Liverpool's 2008 Capital of Culture title, the council aims to secure more local funding for events and marketing.",24.0,2.04,16.0
uk-scotland-glasgow-west-23712511,Dozens of pipers from around the world have made their way through Glasgow as the city prepares to host the 2013 World Pipe Band Championships.,"The World Pipe Band Championships, known as The Worlds, features 225 bands and 8,000 pipers and drummers from 17 countries competing over two days at Glasgow Green, marking a first for the event. The competition, which is part of the Glasgow International Piping Festival, showcases a vibrant celebration of Scottish culture, with performances and entertainment for visitors. Field Marshal Montgomery Pipe Band from Belfast aims to defend their title against international competitors, highlighting the event's growing popularity.",28.85,9.8,13.46
world-europe-jersey-14862478,Hustings will be held in each of Jersey's 12 parishes for the public to question the 82 candidates.,"Jersey will hold elections on October 19 for four senator seats, alongside constables and deputies, with 82 candidates competing for 34 available seats. Eleven politicians have been returned unopposed, and this election marks the first time voters can select all three political offices on the same day. A total of 61,987 individuals are registered to vote.",23.68,2.7,10.53
world-europe-isle-of-man-19424924,"Thousands of potatoes have washed up along the north west coast of the Isle of Man, according to a local beach cleaning organisation.","Bill Dale of Beach Buddies discovered approximately 2,000 potatoes washed up on various beaches in the Isle of Man, including Ballaugh Cronk and The Lhen. While the potatoes are too rotten for human consumption, they provide a food source for local wildlife.",36.36,12.5,30.3
world-europe-39915543,"Austrian Chancellor Christian Kern has said he expects an early election ""in the autumn"" after his coalition partners abruptly ended their alliance.","Following months of policy disagreements, Austria's coalition government is facing a potential snap election as Foreign Minister Sebastian Kurz of the People's Party proposes early polls after the resignation of the party's leader. Chancellor Christian Kern expressed skepticism about forming a stable minority government, while the far-right Freedom Party, currently favored in polls, could gain significant influence in any new coalition.",20.69,4.71,11.49
world-latin-america-26474424,Cuba has officially agreed to talks with the European Union on restoring bilateral relations with the bloc.,"Cuba's Foreign Minister Bruno Rodriguez announced the country's acceptance of the EU's invitation to negotiate a new bilateral agreement, aimed at enhancing trade and investment while addressing human rights concerns. This marks a significant diplomatic shift, as the EU seeks to improve relations after previously restricting ties since 1996, and aims to finalize the agreement by the end of 2015. The move coincides with Cuba's ongoing economic reforms and its willingness to engage in talks with the US.",18.18,4.12,12.12
uk-england-nottinghamshire-45500984,A man has been detained after armed police surrounded flats in a stand-off that last five hours.,"Police responded to reports of a man with a weapon in Arnold, Nottinghamshire, leading to evacuations and lockdowns at nearby schools. A 25-year-old man was detained under the Mental Health Act, and no injuries were reported. Residents were later allowed to return home, and schools resumed normal operations.",17.65,3.03,11.76
technology-32781236,"China's leading online marketplace Alibaba, is being sued by the owner of Gucci, Yves Saint Laurent, Puma and other fashion brands.","Kering has filed a lawsuit against Alibaba, accusing the company of facilitating the bulk sale of counterfeit goods on its platforms, following a failed attempt to resolve the issue amicably. Alibaba claims it is actively combating counterfeit sales and plans to contest the lawsuit, while Kering defends its legal action as essential for protecting its brand integrity and customer trust. The case highlights ongoing concerns about counterfeit products on Alibaba's marketplaces, despite the company's assertions of a ""zero tolerance policy"" towards fakes.",15.09,0.0,9.43
uk-england-leeds-49552623,New rail services linking Bradford to key destinations such as Manchester Airport and Liverpool will not be introduced in December as planned.,"Northern Rail's planned introduction of new train services, including direct routes from Bradford to Nottingham and an extra hourly Sunday service on the Calder line, has been delayed due to a shortage of trains and staffing issues. The West and North Yorkshire Chamber of Commerce expressed disappointment over the situation, highlighting ongoing capacity problems and the continued operation of outdated Pacer trains despite government promises to phase them out.",15.22,2.22,10.87
uk-england-london-19691122,Only one out of the 12 inner London councils have said they would support a proposal to ban people from buying second homes.,"Liberal Democrat MP Simon Hughes has raised concerns about inner London second homes driving up house prices and is advocating for councils to have the authority to restrict certain properties. However, only Lewisham Council has shown interest in this approach, while senior Conservative sources doubt it will become coalition policy. Research indicates that 60% of new build properties in central London were bought by foreign investors last year, totaling around £5 billion.",21.05,4.3,10.53
uk-england-devon-56548931,"About 1,000 children have taken part in a ""big camp-out"" inspired by an 11-year-old boy who has slept in a tent for a year.","Max Woosey, inspired by a neighbor who gave him a tent before passing away from cancer, has raised over £500,000 for the North Devon Hospice through a nationwide camp-out event that attracted participants from as far as North America and Singapore. Many families joined in, with some camping outdoors while others set up tents in their living rooms, all in support of Max's ongoing fundraising efforts since the start of the pandemic. Max's mother expressed their overwhelming gratitude for the support and the funds raised for the hospice that aided their neighbor during his illness.",22.05,4.8,11.02
uk-england-somerset-39684631,Music fans have vented their frustration as they struggled to buy resale tickets for Glastonbury Festival online.,"Tickets for the three-day Glastonbury event in June sold out in just 20 minutes during a resale, leading to widespread frustration among fans who encountered issues on the ticketing website. Many took to social media to express their dissatisfaction with the system, while a few were able to secure tickets. The festival confirmed the event is now sold out and advised against purchasing tickets illegally.",21.69,2.47,12.05
uk-northern-ireland-21704879,A council decision to name a children's park after a convicted IRA man is to be formally investigated by the Equality Commission for Northern Ireland.,"The Newry playground named after Raymond McCreesh, who died on hunger strike in 1981, has sparked controversy following a report linking him to the IRA's 1976 Kingsmills Massacre. The Equality Commission is investigating whether the local council's decision to retain the name, supported by Sinn Fein and the SDLP, failed to promote equality and good relations among different communities, as it has caused significant offense to the victims' families and local Unionists.",30.0,6.12,18.0
technology-49126035,"Mobile operator Three says it will offer 5G on all its new and existing tariffs at no extra cost, when it launches its next-generation service.","Three will launch its 5G service in August, offering existing customers access at no extra cost and new contracts with unlimited data for £22 a month, undercutting rivals Vodafone and EE. Analysts suggest this move intensifies competition in the UK 5G market, although concerns remain about the sustainability of profits amid aggressive pricing strategies. O2 is set to launch its 5G service in October, becoming the only major network to do so without Huawei equipment.",29.7,8.08,21.78
uk-england-lincolnshire-46126855,A man has died and four others have been seriously injured in a crash in Lincolnshire.,"A collision between a white lorry and a silver Toyota Corolla on the B1391 in Swineshead resulted in the death of a man in his 20s and serious injuries to other passengers in the car. Police are seeking the driver of a Transit van, marked with the number 07 on its back door, who may have witnessed the incident but was not involved in the crash.",21.95,2.5,17.07
uk-wales-16169000,Restaurants and takeaways in Wales could be required by law to publicly display food hygiene ratings on their premises.,"The Welsh government is proposing the UK's first compulsory food hygiene rating scheme, requiring businesses to display scores from zero to five based on food safety standards, following recent E. coli outbreaks. This initiative aims to enhance consumer awareness and drive up hygiene standards across approximately 30,000 food businesses in Wales, with fines for non-compliance. The consultation on the food hygiene rating bill has garnered significant public support, with 94% of respondents favoring mandatory display of ratings.",20.2,6.19,12.12
uk-wales-south-west-wales-18354884,A 14-year-old boy has died after getting into difficulties in water at a disused quarry in Carmarthenshire.,"A teenager, Luke Somerfield, died after being rescued from the water at Cilyrychen Quarry in Llandybie on Wednesday. Dyfed-Powys Police reported no suspicious circumstances and are investigating the incident, while the quarry's owners confirmed it is a closed site that has been used for swimming and climbing despite being locked. Emergency services, including police and a helicopter, were involved in the response, and the quarry owner expressed condolences to the family.",21.74,6.67,15.22
world-latin-america-38946889,Wives and other relatives of police in the Brazilian state of Espirito Santo have defied a deal aimed at ending a week-long strike.,"In Brazil, over 700 police officers face rebellion charges amid a strike over low pay that has resulted in 137 deaths and a significant security vacuum in Espirito Santo. The strike has led to protests by officers' families, while the Defence Minister has deployed 3,000 troops to restore order and urged protesters to allow police to resume their duties. President Michel Temer labeled the strike ""illegal,"" emphasizing that the right to protest should not endanger public safety.",17.65,2.0,9.8
uk-england-oxfordshire-55400161,Two teenagers convicted of fatally stabbing a man in the chest during a brawl have been handed a life sentence with a minimum term of 19 years.,"Darren Maccormick, 44, was fatally stabbed in Didcot on January 9, leading to the conviction of Brookton Lagan and Taison Cyrille, both 19, for murder, wounding with intent, and conspiracy to supply Class A drugs. The two were arrested while attempting to flee to Amsterdam shortly after the attack, which also injured two other men. Maccormick's family described him as a loving father and expressed the profound impact of his loss on their lives.",23.53,4.0,13.73
uk-18010526,Hundreds of thousands of public sector workers are taking part in a 24-hour UK-wide strike in a dispute with the government over pension changes.,"The UK government is facing backlash from unions over proposed pension reforms that would require public sector workers to pay more and work longer for reduced benefits, as many workers participated in a nationwide strike. Union leaders argue that the changes are unfair, particularly as workers have experienced pay freezes, while the government insists that the reforms are necessary due to increasing life expectancy and will still provide inflation-proof pensions. The strike involved various public sector employees, including civil servants and NHS workers, with significant protests from police officers against cuts and pension changes.",23.14,8.4,16.53
uk-england-birmingham-40334223,Plans to create the UK's largest permanent athletics stadium are at the heart of Birmingham's bid to host the 2022 Commonwealth Games.,"Birmingham is competing with Liverpool to become the official host city for the 2022 Commonwealth Games, with plans to increase the capacity of Alexander Stadium to 50,000 and a permanent capacity of 25,000. The city aims to finalize its bid details, including optional sports, by the end of the year, while local athletes express support for the initiative, highlighting its potential legacy for grassroots sports facilities.",34.78,8.89,15.22
magazine-23432653,"The typewriter is almost obsolete in the modern office. But it played a crucial role in women's arrival in the workplace, explains Lucy Kellaway.","The article explores the emergence of women in office roles during the late 19th and early 20th centuries, highlighting the transition from an all-male workforce to one increasingly populated by female clerks, particularly typists. It discusses the societal perceptions of women in these positions, their relegation to monotonous tasks, and the economic advantages they provided to employers, while also noting the challenges they faced, including a lack of promotion opportunities and the marriage bar that limited their career advancement. The narrative reflects on how this shift in the workforce dynamics was both a sign of progress and a reinforcement of gendered job roles.",17.05,1.57,10.85
uk-england-28638850,The Church of England has said it will not intervene in the case of the first gay British clergyman to marry.,"Jeremy Pemberton had his permission to work as a priest revoked by the acting Bishop of Southwell and Nottingham, leading to the withdrawal of a chaplaincy offer from the NHS, despite still holding a license for a similar position in Lincolnshire. The Church of England, which does not accept gay marriage, stated that each diocese makes its own decisions, while advocates for LGBT rights criticized the inconsistent treatment Pemberton received, highlighting a division within the church's leadership.",22.22,6.19,14.14
uk-scotland-tayside-central-52832380,"A conservation charity has described the licenced killing of 87 beavers in Scotland last year as ""deeply concerning"".","The Scottish Wildlife Trust has expressed concern over a cull that has reportedly removed about a fifth of the beaver population in Tayside, which could significantly impact the species. In contrast, Scottish Natural Heritage maintains that the cull, which involved the shooting of 87 beavers and the removal of 83 dams, is sustainable and not detrimental to the overall population, as beavers continue to expand their range. The Trust advocates for relocating beavers to mitigate agricultural damage while preserving the species' future in Scotland.",19.61,6.0,15.69
uk-politics-17450719,"George Osborne is cutting the tax rate for earnings over £150,000, saying in his Budget it raised ""next to nothing"".","Chancellor George Osborne announced a budget that raises the income tax threshold to £9,205, benefiting millions of working individuals, while 4.4 million pensioners will face losses due to the freezing and elimination of age-related tax allowances. The budget includes a reduction in the top income tax rate and a new 7% stamp duty on properties over £2 million, with critics labeling it a ""millionaire's budget"" that disproportionately affects the elderly. Despite mixed reactions, Osborne emphasized support for working families and businesses, aiming to stimulate economic growth.",21.62,3.67,14.41
uk-politics-48721211,Police were called to the London home of Boris Johnson and his partner in the early hours of Friday after neighbours reportedly heard a loud argument.,"Boris Johnson faced scrutiny after a reported altercation with his partner, Carrie Symonds, which was overheard by neighbors and involved loud arguments and crashing noises. The Metropolitan Police responded to a call but found no cause for action, stating all occupants were safe. Critics argue that such incidents raise concerns about character and reliability in a potential leader, while supporters defend it as a private matter.",32.61,6.67,13.04
