id,reference,generated,rouge1,rouge2,rougeL
140925_mk_islamic_scholar_is_isis_isil_open_letter,"ইসলামিক স্টেট কেন ইসলামের প্রকৃত পথ অনুসরণ করছে না, বিশ্বের ১২০জন খ্যাতনামা মুসলিম মনীষী তা ব্যাখ্যা করেছেন।",বিশ্বের বিশিষ্ট মুসলিম পণ্ডিতরা একটি খোলা চিঠির মাধ্যমে ইসলামিক স্টেটের কর্মকাণ্ডকে ইসলামের মূল আদর্শের পরিপন্থী বলে অভিহিত করেছেন। আবু বাকার আল-বাগদাদি ও তার অনুসারীদের প্রতি ২৪টি ধর্মীয় যুক্তি তুলে ধরে তারা নিরপরাধ মানুষ হত্যাসহ সংগঠনের বিভিন্ন সহিংস কার্যক্রমের নিন্দা জানিয়েছেন। সামরিক পদক্ষেপের পাশাপাশি আদর্শগতভাবে ইসলামিক স্টেটকে মোকাবিলা করার লক্ষ্যেই এই উদ্যোগ গ্রহণ করা হয়েছে।,13.89,0.00,8.33
news-49956427,সোমবার রাতে বাংলাদেশ প্রকৌশল বিশ্ববিদ্যালয়ের শেরেবাংলা হলে এক ছাত্রকে পিটিয়ে হত্যার ঘটনায় এখনো পর্যন্ত ১০ জনকে গ্রেফতার করেছে পুলিশ। এর মধ্যে বেশিরভাগই বুয়েটে ছাত্রলীগের নেতা।,বুয়েট শিক্ষার্থী আবরার ফাহাদকে পিটিয়ে হত্যার ঘটনায় ১৯ জনকে আসামি করে চকবাজার থানায় একটি মামলা দায়ের করা হয়েছে। এ ঘটনায় জড়িত সন্দেহে বুয়েট ছাত্রলীগের বেশ কয়েকজন নেতাকে আটক করেছে পুলিশ এবং সংগঠনটি থেকে তাদের বহিষ্কার করা হয়েছে। বর্তমানে আসামিদের ডিবি কার্যালয়ে রেখে আদালতে পাঠানোর প্রস্তুতি চলছে এবং নিহত আবরারের মরদেহ তার গ্রামের বাড়ি কুষ্টিয়ায় দাফন করা হয়েছে।,12.20,2.50,9.76
news-44672332,১৯৭০'এর পর বিশ্বকাপের নকআউট রাউন্ডের সবচেয়ে বেশি গোল হওয়ার দিনে সর্বকালের সেরা দু'জন খেলোয়াড়ের একজনও গোল করতে পারেননি।,রাশিয়া বিশ্বকাপের শেষ ষোলো থেকে আর্জেন্টিনা ও পর্তুগাল বিদায় নেওয়ায় লিওনেল মেসি ও ক্রিশ্চিয়ানো রোনালদোর বিশ্বকাপ জয়ের স্বপ্ন সম্ভবত চিরতরে শেষ হয়ে গেল। নকআউট পর্বে নিজেদের সেরাটা দেওয়ার চেষ্টা করলেও সতীর্থদের পর্যাপ্ত সহযোগিতা না পাওয়ায় মেসি ও রোনালদো কেউই দলকে জয়ী করতে পারেননি। বয়সের কারণে পরবর্তী বিশ্বকাপে তাদের অংশগ্রহণ এবং সাফল্যের সম্ভাবনা নিয়েও ফুটবল বিশ্বে গভীর সংশয় তৈরি হয়েছে।,10.13,2.60,10.13
news-48904836,বাংলাদেশে ধর্ষণের হাত থেকে শিশুদের রক্ষার জন্যে প্রাতিষ্ঠানিক তেমন কোন ব্যবস্থা নেই বলে মনে করছেন ঢাকায় জাতিসংঘের শিশু বিষয়ক সংস্থা ইউনিসেফের শিশু সুরক্ষা বিশেষজ্ঞ শাবনাজ জাহিরিন।,"ঢাকার ওয়ারিতে সাত বছরের শিশুকে ধর্ষণ ও হত্যার ঘটনায় শিশুদের নিরাপত্তা ও সুরক্ষা ব্যবস্থার চরম ঘাটতি আবারও সামনে এসেছে। বিশেষজ্ঞরা বলছেন, দেশে শিশুদের সুরক্ষার জন্য প্রয়োজনীয় অবকাঠামো, দক্ষ জনবল এবং কার্যকর কেস ম্যানেজমেন্ট সিস্টেমের অভাব রয়েছে। শিশুদের নিরাপদ রাখতে কমিউনিটি লেভেলে সুরক্ষা ব্যবস্থা জোরদার করার পাশাপাশি সংশ্লিষ্টদের যথাযথ প্রশিক্ষণের ওপর গুরুত্বারোপ করা হয়েছে।",7.59,0.00,5.06
160530_indian_visa_new_system,ঢাকায় ভারতীয় দূতাবাস তাদের ভিসা প্রক্রিয়ায় পরিবর্তন এনেছে। নতুন নিয়মে আজ থেকে টুরিস্ট ভিসার আবেদনকারীদের সাক্ষাতের তারিখ একবার ব্যবহার যোগ্য একটি পাসওয়ার্ড মোবাইল ফোনে এসএমএস করবে ভারতীয় দূতাবাস।,ঢাকার ভারতীয় ভিসা আবেদন কেন্দ্রে এখন থেকে এসএমএস ও নিজস্ব মোবাইল নম্বরসহ অনলাইন অ্যাপয়েন্টমেন্টের মাধ্যমে আবেদন জমা দেওয়ার নতুন নিয়ম কার্যকর করা হয়েছে। তবে ৫ই জুন পর্যন্ত পূর্বনির্ধারিত অ্যাপয়েন্টমেন্টপ্রাপ্তদের ক্ষেত্রে এই নিয়ম প্রযোজ্য হবে না এবং ঈদ উপলক্ষে ৪ জুন থেকে বিশেষ ক্যাম্পের আয়োজন করা হয়েছে। ভিসা পেতে ই-টোকেন বা অ্যাপয়েন্টমেন্ট নিয়ে চলমান বিতর্ক ও দুর্নীতির অভিযোগের প্রেক্ষিতে এই নতুন ব্যবস্থা ভিসা প্রার্থীদের ভোগান্তি কমাবে বলে আশা করা হচ্ছে।,10.20,0.00,6.12
news-52621715,"ভারতে কোভিড-১৯র বিরুদ্ধে লড়ার জন্য যখন গোটা দেশ জুড়ে লকডাউন চলছে, তারই মধ্যে দেশে একের পর এক রাজ্য শিল্প মালিকদের স্বার্থে শ্রম আইনে ব্যাপক পরিবর্তন নিয়ে এসেছে।",অর্থনৈতিক মন্দা কাটিয়ে নতুন বিনিয়োগ আকর্ষণের অজুহাতে উত্তরপ্রদেশসহ ভারতের বেশ কয়েকটি রাজ্য শ্রম আইনে বড় ধরনের ছাড় দিয়ে মালিকপক্ষকে বিশেষ সুবিধা প্রদান করেছে। এর মধ্যে উত্তরপ্রদেশ সরকার তিন বছরের জন্য প্রায় সব শ্রম আইন স্থগিত করে শ্রমিকদের ন্যূনতম মজুরি ও চাকরির নিরাপত্তা কেড়ে নেওয়ার মতো কঠোর সিদ্ধান্ত নিয়েছে। সরকারের এই পদক্ষেপের ফলে শ্রমিকদের অধিকার ক্ষুণ্ণ হওয়ায় বিরোধী দল ও বিভিন্ন শ্রমিক সংগঠন তীব্র সমালোচনা ও প্রতিবাদ জানাচ্ছে।,10.53,2.15,6.32
news-55467465,"ভারতে একজন যৌন বিশেষজ্ঞ, যিনি পত্রিকায় যৌন সম্পর্কের ওপর কলাম লিখে ও পাঠকের এ সংক্রান্ত প্রশ্নের জবাব দিয়ে ব্যাপক জনপ্রিয়তা অর্জন করেছেন, ৯৬ বছর বয়সে তিনি মারা গেছেন।",প্রখ্যাত ধাত্রীবিদ্যা ও স্ত্রীরোগ বিশেষজ্ঞ ড. মাহিন্দার ওয়াতসা ৮০ বছর বয়সে মুম্বাই মিরর পত্রিকায় 'আস্ক দ্যা সেক্সপার্ট' কলাম লিখে যৌন স্বাস্থ্য সচেতনতায় অনন্য ভূমিকা রাখেন। রক্ষণশীল সমাজে যৌনতা নিয়ে খোলামেলা ও কৌতুকপূর্ণ আলোচনার মাধ্যমে তিনি হাজার হাজার মানুষের প্রশ্নের নির্ভীক উত্তর দিয়েছেন। অশালীনতার অভিযোগে মামলা ও নানা সমালোচনা সত্ত্বেও তিনি আমৃত্যু মানুষের যৌন স্বাস্থ্য ও সচেতনতা বৃদ্ধিতে কাজ করে গেছেন।,27.27,4.65,18.18
160605_chittaggong_sp_wife_killed,চট্টগ্রামে পুলিশ সুপার বাবুল আক্তারের স্ত্রী দুর্বৃত্তদের গুলিতে নিহত হয়েছেন।,চট্টগ্রামের জিইসি মোড়ে পুলিশ সুপার বাবুল আক্তারের স্ত্রী মাহমুদা আক্তারকে মোটরসাইকেলে আসা দুর্বৃত্তরা ছুরিকাঘাত ও গুলি করে নির্মমভাবে হত্যা করেছে। ঘটনার সময় তিনি সন্তানকে স্কুলের বাসে তুলে দিতে বাসা থেকে বের হয়েছিলেন। স্বরাষ্ট্রমন্ত্রী আসাদুজ্জামান খান কামাল এই হত্যাকাণ্ডের পেছনে জঙ্গি সংশ্লিষ্টতার ইঙ্গিত দিয়েছেন এবং অপরাধীদের বিরুদ্ধে কঠোর ব্যবস্থা নেওয়ার আশ্বাস দিয়েছেন।,16.39,13.56,16.39
news-40867894,বেশ কয়েক বছর আগে একটি সংবাদ মাধ্যমের একজন নারী সাংবাদিক এবং তার নিউজ এডিটরের মধ্যকার একটি বাদানুবাদের ঘটনা আমার কানে এসেছিল।,"কর্মক্ষেত্রে ঋতুকালীন শারীরিক অস্বস্তির বিষয়টি অনেক সময় ঊর্ধ্বতন কর্মকর্তারা বুঝতে চান না, যা নারী সাংবাদিকদের জন্য পেশাগত জটিলতা তৈরি করে। পিরিয়ড সংক্রান্ত শারীরিক ও মানসিক পরিবর্তনের প্রতি পুরুষ সহকর্মী ও কর্তৃপক্ষের অজ্ঞতা ও সংবেদনহীনতা কর্মস্থলে নারীদের জন্য বৈষম্যমূলক পরিস্থিতির সৃষ্টি করছে। তাই কর্মক্ষেত্রে নারীদের শারীরিক স্বাস্থ্য ও ঋতুকালীন চ্যালেঞ্জগুলোর প্রতি আরও বেশি সহমর্মিতা ও সচেতনতা প্রয়োজন।",2.60,0.00,2.60
news-45387880,যুক্তরাষ্ট্রের সামরিক বাহিনী বলছে যে তারা পাকিস্তানকে ৩০ কোটি ডলার অর্থ সাহায্য দেওয়ার পরিকল্পনা বাতিল করে দেওয়ার সিদ্ধান্ত নিয়েছে।,"জঙ্গি গোষ্ঠী দমনে ব্যর্থতার অভিযোগে পাকিস্তান থেকে ৩০০ মিলিয়ন ডলারের সামরিক সহায়তা বাতিলের সিদ্ধান্ত নিয়েছে মার্কিন প্রতিরক্ষা দপ্তর পেন্টাগন। যুক্তরাষ্ট্রের দাবি, শত শত কোটি ডলার সাহায্য পাওয়ার পরও পাকিস্তান সন্ত্রাসী নেটওয়ার্কগুলোর বিরুদ্ধে কার্যকর কোনো পদক্ষেপ নিতে ব্যর্থ হয়েছে। তবে এই সিদ্ধান্ত কার্যকর করতে মার্কিন কংগ্রেসের অনুমোদনের প্রয়োজন রয়েছে এবং বিষয়টি নিয়ে দুই দেশের মধ্যে কূটনৈতিক আলোচনা চলমান।",15.79,2.70,13.16
news-48795028,১৯৬৯ সালে এল সালভেডর এবং হন্ডুরাস চারদিনের একটি যুদ্ধে লিপ্ত হয়েছিল যেখানে হাজার-হাজার মানুষ নিহত এবং বাস্তু-চ্যুত হয়।,"১৯৭০ সালের বিশ্বকাপ বাছাইপর্বকে কেন্দ্র করে হন্ডুরাস ও এল সালভেডরের মধ্যকার ফুটবল ম্যাচগুলো দুই দেশের দীর্ঘদিনের রাজনৈতিক ও ভূখণ্ডগত উত্তেজনার আগুনে ঘি ঢালে। ফুটবল ম্যাচের তীব্র প্রতিদ্বন্দ্বিতা ও মাঠের বাইরের সামাজিক অস্থিরতার জেরে ১৯৬৯ সালে দেশ দুটির মধ্যে সংক্ষিপ্ত কিন্তু রক্তক্ষয়ী যুদ্ধ সংঘটিত হয়, যা ইতিহাসে 'ফুটবল যুদ্ধ' নামে পরিচিত। মূলত কৃষিজমি ও অভিবাসন সংক্রান্ত বিরোধের প্রেক্ষাপটে ঘটা এই যুদ্ধটি ফুটবল ও রাজনীতির এক চরম সংঘাতময় উদাহরণ হয়ে আছে।",8.99,2.30,4.49
news-45007894,"বাংলাদেশে অনিয়মের নানা অভিযোগ, ভোট বর্জন এবং বিক্ষিপ্ত গোলযোগের মধ্য দিয়ে বরিশাল, রাজশাহী এবং সিলেট এই তিনটি সিটি কর্পোরেশনে ভোট গ্রহণ শেষ হয়েছে।","বরিশাল সিটি কর্পোরেশন নির্বাচনে ভোটকেন্দ্র দখল ও এজেন্টদের বের করে দেওয়ার মতো গুরুতর অনিয়মের অভিযোগে বিএনপির প্রার্থীসহ মোট চারজন মেয়র প্রার্থী নির্বাচন বর্জন করেছেন। রাজশাহী ও সিলেটে বিরোধী প্রার্থীরা নানা অভিযোগ তুললেও তারা ভোটের মাঠে টিকে ছিলেন, তবে বরিশালে প্রার্থীদের সরে দাঁড়ানোর ফলে নির্বাচনটি একতরফা রূপ নেয়। ক্ষমতাসীন দল ভোট সুষ্ঠু হয়েছে বলে দাবি করলেও, বিরোধী প্রার্থীরা প্রশাসনের বিরুদ্ধে নিষ্ক্রিয়তার অভিযোগ তুলে এই নির্বাচন প্রত্যাখ্যান করেছেন।",17.98,2.30,8.99
news-44118154,তিন হাজারের বেশি নাইজেরিয়ান অবৈধভাবে ইউরোপ যেতে ব্যর্থ হয়ে শেষপর্যন্ত নিঃস্ব হয়ে বাড়ি ফিরেছে।,ইউরোপে উন্নত জীবনের আশায় নাইজেরিয়ার ইভান্স উইলিয়াম নিজের সহায়-সম্বল বিক্রি করে দালালদের মাধ্যমে অবৈধ পথে পাড়ি জমানোর চেষ্টা করেন। লিবিয়ায় পাচারকারীদের হাতে বন্দি হয়ে অমানবিক নির্যাতনের শিকার হওয়ার পর কোস্টগার্ডের হাতে আটক হয়ে তিনি নিঃস্ব অবস্থায় দেশে ফিরে আসেন। বর্তমানে সবকিছু হারিয়ে অনিশ্চিত ভবিষ্যতের মুখোমুখি দাঁড়িয়ে তিনি তার ভুল বুঝতে পেরেছেন।,3.03,0.00,3.03
news-44842983,রাশিয়া বিশ্বকাপ শেষে পরের আসর জয়ের স্বপ্ন নিয়ে আর্জেন্টিনা আর ব্রাজিলের ফ্যানরা আশায় বুক বাঁধতেই পারেন।,"বিশ্ব ফুটবলে ইউরোপীয় দলগুলোর আধিপত্য দিন দিন বৃদ্ধি পাচ্ছে এবং টানা চারটি বিশ্বকাপ জিতে তারা নিজেদের শ্রেষ্ঠত্ব প্রমাণ করেছে। উন্নত অবকাঠামো, পরিকল্পিত অর্থায়ন এবং শক্তিশালী পৃষ্ঠপোষকতার কারণে লাতিন আমেরিকা বা অন্য মহাদেশের দলগুলোর জন্য ইউরোপের সাথে পাল্লা দেওয়া কঠিন হয়ে পড়ছে। ফলে বিশ্বকাপের শিরোপা জয়ের ক্ষেত্রে ইউরোপ ও লাতিন আমেরিকার মধ্যকার ব্যবধান ক্রমাগত বাড়ছে।",2.86,0.00,2.86
news-48808226,"বিশ্বব্যাপী বিভিন্ন দেশে তীব্র দাবদাহ চলছে। বাংলাদেশে যেমন আমরা তা টের পাচ্ছি, তেমনি ইউরোপের দেশগুলোও ভুগছে।","বিশ্বজুড়ে ক্রমবর্ধমান তাপমাত্রা ও তীব্র দাবদাহ জনস্বাস্থ্যের জন্য মারাত্মক হুমকি হয়ে দাঁড়িয়েছে, যা প্রতি বছর অসংখ্য মানুষের মৃত্যুর কারণ হচ্ছে। বয়োবৃদ্ধ, শিশু, গর্ভবতী নারী এবং বাইরে কায়িক পরিশ্রমকারী ব্যক্তিরা এই চরম তাপমাত্রার কারণে সবচেয়ে বেশি স্বাস্থ্যঝুঁকিতে থাকেন। শরীরকে শীতল রাখতে পর্যাপ্ত পানি পান করা এবং অতিরিক্ত গরম থেকে সতর্ক থাকার পাশাপাশি শরীরের স্বাভাবিক তাপমাত্রা বজায় রাখার বিষয়ে সচেতনতা জরুরি।",5.33,2.74,5.33
news-52829564,যে কোন ব্যক্তির ভেতর যখন করোনাভাইরাস সংক্রমণের প্রাথমিক কিছু লক্ষণ দেখা দেয় তখন তিনি আতঙ্কিত হয়ে উঠেন।,"করোনাভাইরাসের কোনো সুনির্দিষ্ট চিকিৎসা না থাকায় আক্রান্তদের ৮০ শতাংশেরও বেশি বাড়িতে থেকে সুস্থ হওয়ার চেষ্টা করছেন। সংক্রমণের লক্ষণ দেখা দিলে দ্রুত নিজেকে পরিবারের অন্যদের থেকে বিচ্ছিন্ন করতে হবে এবং জ্বর বা কফের মতো উপসর্গের জন্য সাধারণ ঘরোয়া চিকিৎসা ও সতর্কতা অবলম্বন করতে হবে। আতঙ্কিত না হয়ে প্রচুর পানি পান করা, প্যারাসিটামল সেবন এবং চিকিৎসকের পরামর্শ অনুযায়ী স্বাস্থ্যবিধি মেনে চলাই সুস্থ হওয়ার মূল উপায়।",10.00,2.56,10.00
news-45744692,ক্রিস্টিয়ানো রোনালদোর বিরুদ্ধে আনা ধর্ষণের অভিযোগ পুরোপুরি অস্বীকার করেছেন তিনি।,১. ক্যাথরিন মায়োরগা নামক এক নারী ক্রিস্টিয়ানো রোনালদোর বিরুদ্ধে ২০০৯ সালে লাস ভেগাসের একটি হোটেলে ধর্ষণের অভিযোগ এনেছেন। ২. রোনালদো এই অভিযোগকে সম্পূর্ণ মিথ্যা ও নিজের বিশ্বাসের পরিপন্থী বলে প্রত্যাখ্যান করেছেন এবং যেকোনো তদন্তের মুখোমুখি হতে প্রস্তুত বলে জানিয়েছেন। ৩. অভিযোগকারী ২০০৯ সালে সমঝোতার মাধ্যমে বিষয়টি গোপন রাখলেও 'মি টু' আন্দোলনের অনুপ্রেরণায় এখন নতুন করে আইনি পদক্ষেপ নিচ্ছেন।,17.65,9.09,17.65
news-57063900,চীন তাদের রাজনৈতিকভাবে স্পর্শকাতর আদমশুমারির যে ফলাফল প্রকাশ করেছে - তাতে দেখা যাচ্ছে সেদেশের জনসংখ্যা এখন ১৪১ কোটির সামান্য কিছু বেশি।,"চীনের সর্বশেষ আদমশুমারির তথ্য অনুযায়ী, দেশটিতে জনসংখ্যা বৃদ্ধির হার গত কয়েক দশকের মধ্যে সর্বনিম্ন পর্যায়ে নেমে এসেছে এবং বয়স্ক মানুষের সংখ্যা দ্রুত বাড়ছে। এই পরিস্থিতি মোকাবিলায় এবং কর্মক্ষম শ্রমশক্তির জোগান বজায় রাখতে দম্পতিদের অধিক সন্তান গ্রহণে উৎসাহিত করার জন্য বেইজিংয়ের ওপর চাপ বাড়ছে। বিশ্লেষকদের মতে, জন্মহারের এই ঘাটতি কাটিয়ে উঠতে চীনকে উৎপাদনশীলতা বৃদ্ধির ওপর বিশেষ গুরুত্ব দিতে হবে।",5.13,0.00,5.13
news-55761742,এক বছর আগে ২৩শে জানুয়ারি ২০২০ সালে চীনের হুবেই প্রদেশের উহান শহর প্রথম লকডাউন করা হয়।,"উহানে করোনাভাইরাস প্রাদুর্ভাবের শুরুতে চীন ধীরগতিতে পদক্ষেপ নিলেও, পরবর্তীতে কঠোর লকডাউন ও বিধিনিষেধ আরোপের মাধ্যমে পরিস্থিতি নিয়ন্ত্রণে আনে। দীর্ঘ সময় বিচ্ছিন্ন থাকার পর বর্তমানে শহরটির জনজীবন প্রায় স্বাভাবিক অবস্থায় ফিরে এসেছে। বিশ্ব স্বাস্থ্য সংস্থা শুরুর দিকে চীনের পদক্ষেপের সমালোচনা করলেও, শেষ পর্যন্ত ভাইরাস মোকাবেলায় দেশটির কৌশলকে সফল হিসেবেই দেখা হচ্ছে।",6.06,0.00,3.03
news-46797204,নারীদের গাড়ি চালানোর ওপর থেকে নিষেধাজ্ঞা তুলে নেয়ার পর গত বছর বিশ্বজুড়ে সৌদি আরবের প্রশংসা করা হয়।,"সৌদি আরবে প্রচলিত 'পুরুষ অভিভাবকতন্ত্র' প্রথার কারণে নারীরা শিক্ষা, ভ্রমণ ও বিয়ের মতো গুরুত্বপূর্ণ সিদ্ধান্ত নেওয়ার ক্ষেত্রে চরম বৈষম্যের শিকার হচ্ছেন। যদিও সরকার কিছু ক্ষেত্রে বিধিনিষেধ শিথিল করেছে, তবুও আইনগত সুরক্ষার অভাবে নারীদের এখনো অপ্রাপ্তবয়স্কের মতো অভিভাবকের অনুমতির ওপর নির্ভর করতে হয়। জাতিসংঘের সনদ স্বাক্ষর সত্ত্বেও দেশটিতে নারীর প্রতি বৈষম্য দূর করার ক্ষেত্রে কার্যকর আইনি কাঠামোর অভাব রয়ে গেছে।",7.89,0.00,5.26
news-47648503,এক সপ্তাহ আগে নিউজিল্যান্ডের ক্রাইস্টচার্চে মসজিদে হামলায় ব্যবহার করা সব ধরনের সেমি-অটোমেটিক অস্ত্র নিষিদ্ধ করতে যাচ্ছে নিউজিল্যান্ডে সরকার। এমনটাই জানিয়েছেন দেশটির প্রধানমন্ত্রী জাসিন্ডা আরডের্ন।,"ক্রাইস্টচার্চে মসজিদে ভয়াবহ সন্ত্রাসী হামলার প্রেক্ষিতে নিউজিল্যান্ড সরকার দেশটিতে সব ধরনের সামরিক কায়দার সেমি-অটোমেটিক ও অ্যাসল্ট রাইফেল নিষিদ্ধ করার ঘোষণা দিয়েছে। প্রধানমন্ত্রী জাসিন্ডা আরডের্ন জানিয়েছেন, আগামী ১১ই এপ্রিল থেকে এই নতুন আইন কার্যকর হবে এবং নিষিদ্ধ অস্ত্রগুলো জমা নেওয়ার জন্য একটি বাই-ব্যাক স্কিম চালু করা হবে। জনগণের নিরাপত্তা নিশ্চিত করতে সরকার এই অস্ত্র সংস্কারের পেছনে বিপুল পরিমাণ অর্থ ব্যয় করতেও প্রস্তুত রয়েছে।",31.46,11.49,22.47
news-39614808,ঢাকা মেডিকেল কলেজ হাসাপাতালের বার্ন ইউনিটে চিকিৎসাধীন অবস্থায় মারা গেছেন প্রেস-সচিব মারুফ কামাল খানের স্ত্রী তানিয়া খান।,"বিএনপির চেয়ারপার্সনের প্রেস-সচিব মারুফ কামাল খানের স্ত্রী তানিয়া খান অগ্নিদগ্ধ হয়ে ঢাকা মেডিকেল কলেজ হাসপাতালে চিকিৎসাধীন অবস্থায় গত ১৪ এপ্রিল মৃত্যুবরণ করেছেন। এ ঘটনায় আদাবর থানায় একটি অপমৃত্যুর মামলা দায়ের করা হয়েছে এবং পুলিশ এটিকে আত্মহত্যা বলে সন্দেহ করছে। উল্লেখ্য, এর আগে ২০১৬ সালে তানিয়া খান তার স্বামীর বিরুদ্ধে নির্যাতনের অভিযোগ এনে মামলা করেছিলেন।",32.88,25.35,21.92
news-48324350,টার্মিনেটর তারকা হিসেবে সমধিক খ্যাতি পাওয়া মি. শোয়ার্জনেগার একসময় বডিবিল্ডার হিসেবে বিশ্বখ্যাত ছিলেন।,দক্ষিণ আফ্রিকায় একটি অনুষ্ঠানে যোগদানের সময় হলিউড তারকা আর্নল্ড শোয়ার্জনেগার পেছন থেকে এক ব্যক্তির অতর্কিত ফ্লাইং কিকের শিকার হন। নিরাপত্তারক্ষীরা দ্রুত তাকে নিরাপদ স্থানে সরিয়ে নেয় এবং হামলাকারীকে আটক করে পুলিশের কাছে হস্তান্তর করে। পরবর্তীতে শোয়ার্জনেগার টুইট করে জানান যে তিনি সুস্থ আছেন এবং ভক্তদের উদ্বেগের জন্য ধন্যবাদ জানান।,6.45,0.00,6.45
news-51264653,"আফগানিস্তানে একটি যাত্রীবাহী বিমান বিধ্বস্ত হয়েছে বলে কর্মকর্তারা জানিয়েছেন। তবে আফগান এয়ারলাইন্স আরিয়ানা জানিয়েছে, তাদের কোন বিমান বিধ্বস্ত হয়নি। ফলে বিধ্বস্ত বিমানের ব্যাপারে প্রশ্ন তৈরি হয়েছে।",আফগানিস্তানের গজনি প্রদেশে একটি বিমান বিধ্বস্ত হওয়ার ঘটনা ঘটলেও এর মালিকানা বা হতাহতের বিষয়ে এখনো কোনো নিশ্চিত তথ্য পাওয়া যায়নি। আরিয়ানা এয়ারলাইন্স ও আফগান বেসামরিক বিমান চলাচল কর্তৃপক্ষ তাদের কোনো বিমান নিখোঁজ হওয়ার খবর নাকচ করে দিয়েছে। এছাড়া যুক্তরাষ্ট্র বা নেটো বাহিনীও তাদের কোনো বিমান বিধ্বস্ত হওয়ার কথা অস্বীকার করেছে।,21.05,5.41,18.42
160418_traficked_bangladeshi_women_unlawfully_kept_in_indian_jails,ভারতের পশ্চিমবঙ্গে মানবাধিকার সংগঠনগুলো অভিযোগ করেছে বাংলাদেশ থেকে পাচার হয়ে আসা বহু মহিলাকে আটক করার পর বেআইনিভাবে জেলে রাখা হচ্ছে – যদিও স্বরাষ্ট্র মন্ত্রণালয়ের স্পষ্ট নির্দেশ আছে তাদের সরকারি হোমে রাখতে হবে।,কাজের সন্ধানে সীমান্ত পেরিয়ে ভারতে প্রবেশের সময় আটক তিন বাংলাদেশী নারীর বিরুদ্ধে ফরেনার্স অ্যাক্টে মামলা দায়ের করায় মানবাধিকার কর্মীরা ক্ষোভ প্রকাশ করেছেন। সীমান্তরক্ষী বাহিনীর (বিএসএফ) দুর্নীতি ও অব্যবস্থাপনার কারণে প্রকৃত পাচারের শিকার ব্যক্তিদের শনাক্ত করা কঠিন হয়ে পড়ছে। ভুক্তভোগীদের পাচারের শিকার কি না তা যাচাইয়ের যথাযথ প্রক্রিয়া অনুসরণ না করায় তারা আইনি সহায়তা ও প্রাপ্য সুবিধা থেকে বঞ্চিত হচ্ছেন।,6.67,0.00,4.44
news-40319155,"""দুধের জন্য ধন্যবাদ তুরস্ক!"" কয়দিন আগে টুইটারে এমন একটি মন্তব্য করেন কাতারের এক নাগরিক।",আরব দেশগুলোর আরোপিত অবরোধের মুখে পড়া কাতারে খাদ্য সংকট এড়াতে তুরস্ক জরুরি ভিত্তিতে বিপুল পরিমাণ খাদ্যসামগ্রী পাঠাচ্ছে। তুরস্কের প্রেসিডেন্ট এরদোয়ান এই অবরোধকে অমানবিক ও অনৈসলামিক আখ্যা দিয়ে কাতারের প্রতি পূর্ণ সমর্থন ব্যক্ত করেছেন। খাদ্য সহায়তার পাশাপাশি তুরস্ক কূটনৈতিক ও সামরিকভাবেও কাতারকে রক্ষায় সক্রিয় ভূমিকা পালন করছে।,6.67,0.00,6.67
news-56931107,বিশ্বের অন্যতম বৃহৎ টিকা উৎপাদনকারী দেশ ভারতেই কোভিড ভ্যাক্সিনের জন্য সঙ্কট চরমে পৌঁছেছে।,টিকার তীব্র সংকটের কারণে রাজধানী দিল্লি ও মুম্বাইসহ দেশের বিভিন্ন প্রান্তে টিকাকরণ কর্মসূচি কার্যত মুখ থুবড়ে পড়েছে। ভারত বায়োটেক টিকা সরবরাহ করতে অপারগতা জানানোয় দিল্লিতে শতাধিক টিকাকরণ কেন্দ্র বন্ধ হয়ে গেছে। কেন্দ্র সরকার টিকার সরবরাহ নিয়ন্ত্রণ করছে বলে অভিযোগ তুলে দিল্লির রাজ্য সরকার এই পরিস্থিতির জন্য কেন্দ্রীয় নীতিকে দায়ী করেছে।,6.35,0.00,6.35
news-52518908,প্রথমবারের মতো একদল রোহিঙ্গাকে সাগর থেকে উদ্ধারের পর নোয়াখালীর ভাসানচরে পাঠানো হয়েছে।,কক্সবাজার উপকূল থেকে কোস্টগার্ড কর্তৃক উদ্ধারকৃত ২৯ জন রোহিঙ্গাকে ভাসানচরের আশ্রয়কেন্দ্রে কোয়ারেন্টিনে রাখা হয়েছে। করোনাভাইরাস পরিস্থিতির কারণে তাদের আপাতত রোহিঙ্গা শিবিরে স্থানান্তর করা সম্ভব না হওয়ায় এই সিদ্ধান্ত নেওয়া হয়েছে। স্বাস্থ্যসেবা ও খাবার প্রদানের পর তাদের শারীরিক ও মানসিক অবস্থা স্থিতিশীল হলে পরবর্তী পদক্ষেপ গ্রহণ করা হবে।,13.56,0.00,6.78
