id,reference,generated,rouge1,rouge2,rougeL
uk-wales-22397308,Actor and comedian Stephen Fry will appear in a youth production for Welsh National Opera (WNO) this summer.,"Stephen Fry will feature in a youth production of Benjamin Britten's *Paul Bunyan* at the Wales Millennium Centre via pre-recorded voiceover and visual projection. The show involves a cast of young performers, including the choir Only Boys Aloud, and aims to celebrate the composer's centenary year. Fry, a lifelong opera fan, expressed excitement about the collaboration and hopes to spread enthusiasm for the art form to the students' families.",22.22,11.36,17.78
uk-england-birmingham-41558205,"""Serious incidents"" in a maternity unit were not investigated properly and opportunities missed to prevent more from occurring, a report has found.","A review of 25 maternity cases at Dudley Group Foundation Trust identified five instances of avoidable harm and one death, prompting the trust to issue apologies to affected families. While the unit was previously rated good, the investigation revealed that incident handling was inadequate and failed to capture necessary learning. The trust has now committed to an improvement plan and ongoing engagement with families to address these safety concerns.",17.58,0.0,15.38
business-19264361,Standard Chartered shares have rallied after it agreed to pay $340m (£217m) to New York regulators to settle claims that it hid transactions with Iran.,"Standard Chartered Bank has reached a settlement with New York regulators to avoid the potential revocation of its US banking licence, agreeing to pay a $340 million civil penalty. As part of the agreement, the bank must install an independent monitor for at least two years to evaluate its money-laundering controls. Investors welcomed the deal, causing shares to rise and prompting analysts to upgrade their rating on the stock.",25.26,12.9,14.74
uk-england-beds-bucks-herts-44383189,"A inmate has died after an ""altercation"" involving four men at a prison.",Thames Valley Police confirmed a 49-year-old prisoner was pronounced dead at HMP Woodhill in Milton Keynes on Tuesday afternoon. Three men have been arrested on suspicion of murder in connection with the incident. Officers are supporting the victim's family while an investigation continues alongside the Prison Service.,15.87,0.0,9.52
world-asia-26763083,Police in Myanmar's Rakhine state have fired warning shots in an attempt to disperse crowds gathered outside offices of international aid workers.,"Hundreds of Buddhists in Sittwe attacked homes and offices after alleging a foreign aid worker disrespected a Buddhist flag. This unrest occurs amid longstanding tensions between Rakhine Buddhists and the stateless Rohingya minority ahead of a national census. Police fired warning shots to disperse the crowd without injuries, though some aid agencies are considering withdrawing staff from the region.",31.71,10.0,21.95
uk-wales-politics-44669105,More than 50 Plaid Cymru councillors have pledged their allegiance to Leanne Wood as she faces a potential leadership challenge.,"Ms Wood has warned she will step down if she fails to become first minister, despite a deadline for Plaid Cymru AMs to challenge her leadership. While no official candidates have emerged, there is growing internal pressure for a contest from former leaders and several constituency parties. In contrast, 53 councillors representing a quarter of the party's membership have signed a letter thanking Wood for her campaigning efforts.",22.47,2.3,11.24
uk-wales-54779039,"Drug users could be given heroin in a bid to save lives and reduce crime, the North Wales police and crime commissioner has said.","Former police inspector Arfon Jones is campaigning for a Heroin Assisted Treatment scheme in Wales that would provide medical-grade heroin to drug users at supervised centres. Although the Welsh Government notes the controversy and insists on balancing costs against benefits, Jones argues the initiative treats addiction as an illness and could reduce crime and save lives. This proposal comes as national drug misuse deaths fell in 2019, yet north Wales specifically saw an increase in fatalities linked to drug poisoning.",32.38,7.77,15.24
uk-wales-54656891,"Unpaid carers in Wales are ""worn out"" and need support services lost during the coronavirus pandemic to return, a charity has said.",Research indicates that carers in Wales are reporting mental health problems at rates up to ten times higher than other parents due to pandemic pressures. The Welsh Government is consulting on whether to resume the suspended legal right to assess carers' needs after local services were significantly reduced during lockdowns. A charity representing carers is urging officials to reinstate support and recognize the vital role unpaid carers play in the health and social care system.,30.93,10.53,18.56
uk-scotland-glasgow-west-38680233,The mother of a 16-year-old who took her own life by overdosing on anti-anxiety pills has told MSPs there is a fault in Scotland's healthcare system.,"Annette McKenzie has lodged a petition at the Scottish Parliament to ban prescribing medication to under-18s without parental consent. The campaign follows the death of her daughter, Britney, who overdosed on Propanol prescribed by a GP without her mother's knowledge. McKenzie insists the campaign is not a witch-hunt against the doctor and believes the changes will not discourage young people from seeking medical help.",26.8,2.11,14.43
uk-england-northamptonshire-34344896,Visitors to Watford Gap services on the M1 are being warned not to urinate against walls and defecate in bushes.,"Northamptonshire Police have erected posters at a service station to deter motorists from using bushes as toilets. Featuring crossed-out images, the signs aim to encourage the use of indoor facilities and resolve complaints regarding odors and inappropriate behavior. If successful, this visual campaign may be adopted at other locations to tackle similar issues.",18.92,0.0,10.81
uk-england-london-38905925,"The housing association in charge of a ""poorly-built"" housing estate in east London has offered to buy back dozens of the properties.","Residents of Orchard Village in Rainham face severe health risks and plummeting home values due to raw sewage, mice, and gas leaks. Clarion Housing admitted the situation was unacceptable and offered to buy back 58 of the 387 homes after acquiring the estate. Local councillors and residents are now calling for the entire development to be demolished.",27.5,10.26,20.0
uk-47862442,"The finale of hugely popular comedy series Fleabag has been met with enthusiastic praise by fans and critics, after airing on Monday night.","The finale of BBC's Fleabag series two has received widespread critical acclaim, with reviewers hailing it as a ""near perfect work of art"" and an ""emotionally satisfying"" masterpiece. Phoebe Waller-Bridge's comedy-drama returned to BBC One following a successful first series, captivating audiences with its exploration of grief and romance. While viewers expressed heartbreak over the show's end, critics praised the profound yet lightly told storytelling that rips up the rule book.",22.22,4.12,16.16
uk-northern-ireland-55165263,The SDLP's education spokesperson has called for schools to close for Christmas on 11 December.,"West Tyrone MLA Daniel McCrossan is calling for schools to close early on December 11th for remote learning to ease family anxiety during the Christmas period. However, Education Minister Peter Weir has rejected the idea, insisting schools will remain open until the scheduled end of term to avoid educational disruption. Additionally, the National Association of Head Teachers has queried the minister regarding the implications of face-to-face teaching for families managing potential virus contacts.",26.37,8.99,15.38
world-us-canada-52862588,President Donald Trump has been criticised at home and abroad after announcing he is ending US ties with the World Health Organization (WHO).,"President Trump has permanently halted US funding to the World Health Organization, accusing the agency of failing to hold China accountable for the coronavirus outbreak. The EU and Germany criticized the move and urged reconsideration, while the UK confirmed it will not withdraw its funding. Meanwhile, a US Senate committee member warned that leaving the WHO is not the appropriate time to act during the global health crisis.",24.18,8.99,19.78
world-europe-39873618,The EU's chief Brexit negotiator has emphasised there will have to be some form of customs controls between NI and the Republic after Brexit.,"EU Brexit negotiator Michel Barnier became the first non-head of state to address the Irish parliament, warning that the UK's departure will have consequences. He identified the Irish border as a key priority, noting that customs controls are part of EU management despite both governments' desire to avoid them. Barnier assured lawmakers that Irish interests are central to the EU's position and stressed that the peace process must not be jeopardized during negotiations.",27.72,10.1,17.82
uk-politics-53797657,"England could see ""a new wave of homelessness"" when a ban on evictions ends later this month, MPs have warned.","Eviction bans in England and Wales have been extended to August 23, prompting 21 MPs to urge the government to guarantee council funding for housing rough sleepers for a year. While the government promises continued support, lawmakers warn that the ongoing pandemic and potential second wave leave vulnerable people at risk of homelessness. The MPs insist that local authorities must be able to fund accommodation for the homeless without a cut-off date to show compassion.",22.92,2.13,12.5
uk-england-37938056,"A third of UK police forces use hoods to prevent arrested people spitting or biting, the BBC has learned.","A Freedom of Information request revealed that 17 UK police forces have used spit hoods at least 2,486 times since 2011, including on 91 children and hundreds of people with suspected mental health issues. While police maintain the devices are necessary for officer safety, critics condemn them as cruel and degrading, particularly regarding their impact on vulnerable detainees. Despite the controversy, four additional forces are considering introducing the hoods, which are designed to prevent suspects from spitting or biting while in custody.",27.45,10.0,23.53
uk-england-beds-bucks-herts-12092904,"Police in Hertfordshire have issued a warning after a woman dialled 999 to say ""Merry Christmas"".","Hertfordshire Police issued a warning after a woman made a hoax 999 call on Boxing Day, admitting she had no emergency but wishing the operator a Merry Christmas. The force cautioned that time-wasting calls are reckless during peak periods like New Year's Eve and can delay responses to genuine emergencies. Offenders face criminal convictions with maximum penalties of six months imprisonment and a £5,000 fine.",28.57,14.63,23.81
uk-england-tees-23364657,A kayaker had to be rescued by a lifeboat crew after he was pitched into the sea by a hungry seal.,"A seal capsized a fisherman's kayak off Hartlepool and took his mackerel while he was fishing. An off-duty policeman spotted the man in distress, prompting the Hartlepool RNLI lifeboat to recover him from the water. Fortunately, the fisherman did not require hospital treatment following the incident.",26.09,2.99,14.49
education-12622055,The first free school has been given the green light to open in September.,"The West London Free School, led by writer Toby Young, has become the first to sign a government funding agreement for a new-style free school. The semi-independent institution plans to educate 120 pupils annually with a classical curriculum that includes Latin and emphasizes strong discipline. While the government argues the programme will improve standards, critics claim these schools will increase divisions within the state education system.",17.07,5.0,14.63
uk-politics-22844988,Conservative MP Tim Yeo has formally stood aside as chairman of a committee while claims he used the role to help a private company influence Parliament are being investigated.,"MP Mr. Yeo denied coaching a businessman on evidence but agreed to step down temporarily after being secretly filmed appearing to suggest otherwise. The committee unanimously accepted his offer to ensure effective work, despite expressing confidence in his chairmanship. Sir Robert Smith replaced Yeo in chairing a subsequent meeting, though he also declared a shareholding in Shell.",20.93,0.0,13.95
uk-15138597,"A non-emergency telephone number for NHS services is to launch across England, the Department of Health says.","The UK government plans to replace NHS Direct with a new national 111 health service by April 2013, offering a single number for medical advice and local service access. The service aims to reduce confusion and abolish the concept of 'out-of-hours' care as it expands from pilot schemes to a national rollout. While officials praise the move for modernizing patient control, medical leaders note that the service directs patients to appropriate care rather than replacing existing GP systems.",18.37,2.08,14.29
world-asia-china-53666557,A man in eastern China has been acquitted of murder and freed after spending 27 years in prison.,"Zhang Yuhuan, China's longest-serving wrongfully convicted inmate, was released after serving nearly 27 years when a high court ruled there was insufficient evidence to justify his 1993 murder conviction. He had maintained he was tortured into confessing, underscoring ongoing concerns about police reliance on forced confessions despite recent legal reforms aimed at curbing the practice. While observers note China is increasingly willing to quash criminal wrongful convictions, these legal improvements remain limited by police pressure to solve cases and do not extend to political matters.",13.33,1.94,7.62
uk-england-stoke-staffordshire-49614512,"The death of woman found inside a house along with that of a man is being treated as murder, police have said.","Police found the bodies of a 33-year-old woman and a 31-year-old man at a property in Staffordshire, while a two-year-old boy was discovered unharmed. Staffordshire Police confirmed the man's death is not being treated as suspicious and they are not looking for anyone else in connection with the incident. Forensic investigations continue to determine the cause of death, and the families have been informed and asked for privacy.",32.99,6.32,22.68
uk-england-hampshire-44380867,A former triathlete has been awarded £1.5m after an NHS misdiagnosis left him permanently disabled.,"Matthew Smith suffered permanent spinal damage after a three-day delay in treating his cauda equina syndrome following a 2014 fall. The Isle of Wight NHS Trust has apologized for the delay, which left Mr. Smith unable to walk or work. His solicitor stated that a lack of awareness regarding the condition's signs meant urgent scans and surgery were not arranged in time to prevent the injury.",14.29,0.0,7.14
world-middle-east-41703303,More than 50 Egyptian security personnel have died during a clash with suspected Islamist militants.,"Egyptian security forces were ambushed by militants near the Bahariya oasis, resulting in the deaths of 53 personnel and 15 attackers. The incident occurred far from the country's main conflict zone in northern Sinai, and no group has claimed responsibility for the raid. Poor telecommunications prevented the commanding officer from calling for reinforcements during the attack.",13.89,2.86,11.11
uk-england-birmingham-42965288,Former patients of disgraced breast surgeon Ian Paterson are being asked to get in touch with an inquiry into his malpractice.,"Paterson was jailed for 20 years following his conviction on 17 counts of wounding with intent against patients treated at private hospitals in the West Midlands. An independent inquiry chaired by the Bishop of Norwich is now gathering input from victims and families, though it will not re-examine the evidence that led to his conviction. Up to 750 victims are expected to be compensated from a £37m fund, and the inquiry is due to submit its report to the government by the summer of 2019.",20.56,0.0,9.35
uk-england-wiltshire-23340262,More than 220 staff at Wiltshire Council have been accepted for voluntary redundancy.,"The Conservative-led council has initiated the first phase of a cost-cutting programme designed to save £4m through 400 job cuts and a management restructure. Staff have received letters regarding redundancy outcomes, while the Unison union warns that remaining frontline workers will face increased workloads. This latest action follows a three-year period where the authority made 640 redundancies to save £23m from staffing costs.",10.13,0.0,7.59
education-15562498,"Childcare decisions in family courts should be made within six months, an official review has said.","Former civil servant David Norgrove criticized the slow family justice system but ruled out granting equal access rights to both parents, rejecting a key demand of fathers' rights campaigners. He argued that legislation should focus entirely on children's welfare rather than parental rights, citing evidence that equal access can damage children in violent disputes. While the government supports reforming the system, officials maintained that the report does not favor mothers or disadvantage fathers.",8.89,0.0,6.67
entertainment-arts-37987179,JJ Abrams futuristic series Westworld has landed a second series on US cable channel HBO.,"HBO has confirmed that the ambitious drama *Westworld* will return for a second season of 10 episodes, with a release window expected between 2017 and 2018. While the show averages 11.7 million viewers and creators expressed gratitude for the production team, executives have not confirmed if the current cast will return. Additionally, J.J. Abrams is set to co-produce the comedy *The Play That Goes Wrong* as it transitions to Broadway.",13.64,2.33,6.82
uk-wales-south-east-wales-36478937,Cardiff University has launched a racial equality review amid reports face paint was used to impersonate a staff member in a student-led play.,"Cardiff University is conducting an independent review of its School of Medicine following concerns about a play called Anaphylaxis and its impact on minority ethnic students and staff. Vice-Chancellor Prof Colin Riordan emphasized the university's commitment to equality, with the panel led by Prof Dinesh Bhugra set to begin work this summer. The review will conclude and report its findings by the autumn.",24.72,2.3,13.48
uk-england-hereford-worcester-43004491,People living on proposed routes of a new bypass were not given notice their houses could be demolished.,"Herefordshire Council and contractor Balfour Beatty Living Places apologized after a clerical error delayed consultation letters regarding the Hereford Bypass by a month. Consequently, residents missed the initial consultation and learned of the scheme through media, raising concerns about potential property demolition. To rectify the situation, a second letter was issued inviting affected parties to a preview meeting to discuss the plans.",10.0,0.0,7.5
world-europe-55778334,"Russian police have detained more than 3,000 people in a crackdown on protests in support of jailed opposition leader Alexei Navalny, monitors say.","Tens of thousands of Russians defied a heavy police presence to join the largest anti-Putin rallies in years, demanding the release of Alexei Navalny. The protests were triggered by Navalny's arrest upon returning to Moscow from Germany, where he was recovering from a nerve agent attack. While independent monitors reported over 3,000 detentions and police violence, the Kremlin has not commented on the unprecedented nationwide unrest.",25.81,4.4,15.05
uk-england-lancashire-23510123,Thousands are expected to attend a religious pageant marking the 175th anniversary of the Church of Jesus Christ of Latter-day Saints in Britain.,"The Church of Jesus Christ of Latter-day Saints is hosting its first European pageant at the Chorley Mormon Temple, featuring nightly free performances from Wednesday until 10 August. A cast of 300 will present original music and drama depicting the faith's historical connections within the British Isles. Organizers describe the event as a significant undertaking intended to benefit the community while celebrating the church's missionary origins in Lancashire.",31.58,17.2,21.05
uk-england-26575210,The reopening of a bridge across the River Thames to road traffic has been put back to September because of conditions on the river.,"Reconstruction work on Whitchurch Bridge was halted in December due to dangerous river flows and Environment Agency red board warnings. Although the operator blames the weather and hopes to resume soon, MP Alok Sharma has criticized the prolonged disruption to commuters. Consequently, the MP is demanding detailed monthly progress reports from the company regarding the £4.3m project.",21.95,0.0,14.63
business-47808730,Former Nissan chief Carlos Ghosn has been re-arrested in Tokyo while out on bail pending trial over claims of financial misconduct.,"Tokyo prosecutors re-arrested former Nissan chairman Carlos Ghosn on suspicion of misappropriating $5m in Nissan funds, a move his lawyer calls almost unheard of after his recent release on bail. Ghosn denies the charges, calling the arrest an outrageous attempt to silence him, while his lawyer vows to appeal the decision. This latest twist in the high-profile case draws global attention to the executive credited with turning around the fortunes of Nissan and Renault.",24.49,8.33,16.33
uk-scotland-scotland-business-36158878,Wood Group has won a new $500m (£342.5m) contract to provide services for BP-operated offshore projects in Azerbaijan.,"Wood Group PSN has secured a five-year contract to provide engineering and construction management services for eight platforms, creating approximately 200 new jobs. This agreement reinforces the company's long-standing partnership with BP in Azerbaijan and follows a recent £100m deal with Nexen. WGPSN executives highlighted the award as a testament to their 40-year history of collaboration and service excellence with the client.",30.23,11.9,27.91
world-us-canada-19174770,A convicted death-row inmate has been executed in Texas after the US Supreme Court rejected arguments that he was mentally impaired.,"Marvin Wilson was executed by lethal injection on Tuesday evening, becoming the seventh person put to death in Texas this year. His lawyers unsuccessfully argued that his low IQ made him ineligible for execution under a 2002 Supreme Court ruling, but prosecutors maintained he demonstrated leadership in a 1992 murder. In his final statement, Wilson expressed his faith and readiness to be taken home by the Lord.",24.72,4.6,13.48
uk-37093551,David Jenkins was an Anglican bishop who questioned some of the fundamental beliefs of Christianity.,"David Edward Jenkins faced significant opposition upon his appointment as Bishop of Durham due to his controversial theological views on the virgin birth and resurrection. As an academic theologian rather than a parish priest, he became a symbol of liberal modernization in the church while criticizing both Conservative and Labour administrations for their over-reliance on market forces. Jenkins, who served in the Royal Artillery during World War Two and studied at Oxford, held various academic posts before being recommended for the bishopric by Mrs. Thatcher.",15.84,0.0,11.88
uk-16661107,What has Dow Chemical got to gain from sponsoring the Olympics?,"Despite facing intense backlash and protests over its association with the 1984 Bhopal disaster, Dow Chemical remains committed to its multi-million pound Olympic sponsorship deal. Company executives defend the partnership as a means to boost employee morale and showcase the benefits of chemistry in sectors like water and energy. Ultimately, the firm prioritizes the long-term business value of the tier-one partnership over the negative publicity surrounding the controversy.",12.2,2.5,9.76
uk-26787308,Writers and actors opposed to new rules stopping people sending books to inmates have held a protest outside Pentonville Prison in north London.,"Prominent figures including poet laureate Carol Ann Duffy and actress Vanessa Redgrave are protesting new rules that ban sending books to prisoners in England and Wales. Critics describe the measures as cruel and counterproductive to rehabilitation, urging the Justice Secretary to apologize and reverse the policy. While the government maintains inmates can access books through libraries or personal funds, demonstrators argue the changes wrongly treat literature as a privilege rather than a staple.",25.0,8.51,16.67
uk-47624566,Electric scooters and other new modes of transport could be allowed on Britain's roads under a wide-ranging review .,"Electric scooters are currently illegal to ride on UK public roads and pavements because they are classified as motor vehicles under existing traffic laws. Although the government initially suggested these regulations hinder innovation, the Department for Transport has since downplayed the likelihood of immediate reform. Meanwhile, transport charities and tech companies argue that legalizing the vehicles would meet high demand for sustainable travel and reduce pollution.",18.6,2.38,11.63
world-australia-51756675,An Australian newspaper says sexist remarks have forced it to remove the comments section from its coverage of women's Australian rules football.,"The Herald Sun has disabled comments on articles about women's Australian rules football following appeals from players and fans regarding pervasive sexist abuse. The closure responds to months of online harassment, including a specific story that received nearly 300 derogatory remarks targeting female athletes. This move aligns with previous pleas from star player Tayla Harris, who offered to give up her wage to fund anti-bullying monitoring within the sport.",25.53,8.7,14.89
business-49225366,"A strike planned by Heathrow Airport workers on Monday has been called off, as talks continue to stop a further walkout on Tuesday.","Heathrow Airport cancelled 177 flights following a pay dispute that prompted 2,500 workers to plan a strike. Several airlines have reinstated Monday services, although the industrial action remains scheduled for Tuesday. Passengers are advised to contact their carriers for updates, as Virgin Atlantic will continue operating from Gatwick instead of Heathrow.",32.0,5.48,16.0
world-52267943,"As the world's population was plunged into lockdown, our social media feeds became filled with stories of shortages at local supermarkets.","The coronavirus pandemic has disrupted the global food supply chain, causing producers to waste excess stock as hospitality venues remain closed. Dairy farmers in the US and UK are dumping millions of gallons of milk daily due to disrupted routes and a lack of demand from coffee shops. Similar waste is occurring across other agricultural sectors, where producers struggle to pivot to retail sales and face significant economic losses from unsold goods.",6.38,0.0,6.38
uk-england-tyne-48192314,A five-yearly puffin census is being changed to an annual count amid fears climate change is affecting bird numbers.,"A National Trust survey reveals stable puffin numbers on the Farne Islands, yet the species remains globally vulnerable to extinction due to climate change and food scarcity. Rangers warn that overfishing and rising sea temperatures are reducing sandeel abundance, forcing birds to travel further for food. This increased travel time leaves the population more exposed to the threat of frequent winter storms.",17.07,2.5,14.63
uk-scotland-north-east-orkney-shetland-54055746,"An air and sea search for a missing climber who fell from cliffs in Aberdeenshire has officially ended, police have said.","Owain Bristow, a 34-year-old biology teacher at Robert Gordon's College, is presumed dead after falling into the water near the Bullers of Buchan. His family expressed their devastation and gratitude to emergency services, while police confirmed that searches have concluded but the investigation remains open. Robert Gordon's College is offering support to pupils following this tragic loss.",12.2,0.0,7.32
world-us-canada-54809825,"Oregon has become the first US state to decriminalise the possession of hard drugs, including cocaine and heroin.","Oregon voters have approved Measure 110, making the state the first to legalize the therapeutic use of hallucinogenic mushrooms while decriminalizing small amounts of personal drug possession through fines or health checks. This decision aligns with a growing national trend, as voters in Arizona, New Jersey, Montana, and South Dakota recently passed measures to legalize recreational marijuana despite federal prohibitions. The new Oregon law will fund addiction treatment programs using savings from reduced incarceration, though manufacturing and distributing hard drugs will still face criminal punishment.",21.36,3.96,15.53
world-europe-40597244,"French President Emmanuel Macron said he ""respected"" Donald Trump's decision to pull out of the Paris climate accord but that France would remain committed.","President Macron and President Trump met in Paris to discuss global issues, agreeing to set aside their disagreements on climate change to prioritize cooperation on trade and security. While Trump had previously stated the US would withdraw from the Paris accord, he hinted during the summit that the position might shift without elaborating on details. The leaders also focused on joint counter-terrorism efforts in Syria and Iraq, agreeing to continue working together on a post-war roadmap for the region.",20.75,1.92,15.09
uk-38218377,Former Premier League manager Harry Redknapp has said the Football Association could have done more to monitor an ex-Southampton coach accused of historical sexual abuse.,"The Football Association has appointed a QC to review abuse allegations against former youth coach Bob Higgins, who was acquitted of charges in 1992. Harry Redknapp expressed surprise that Higgins continued his career after a documentary aired victim testimonies, despite years of circulating rumours. Redknapp implied that while club management may have lacked proof, the FA should have taken more action regarding the long-standing concerns.",30.43,6.67,13.04
uk-scotland-glasgow-west-45990336,Thousands of teachers from across Scotland have held a march and rally in Glasgow in support of a pay demand.,"Members of the Educational Institute of Scotland (EIS) led a massive march of 30,000 people to demand a 10% pay rise following a decade of pay restraint. Employers presented a final 3% offer which the Education Secretary deemed fair, but the union rejected it as divisive citing a significant loss in real wages and a recruitment crisis. Union leaders emphasized that austerity has failed and argued that proper funding is essential for quality education and the future of young people.",19.8,0.0,13.86
uk-england-tees-17406416,"A new £10m rehabilitation centre in Middlesbrough will bring 100 jobs to Teesside, the firm behind it has said.","Whickham Villa LLP has received approval to construct The Gateway, a new 40-bedroom neuro-rehabilitation centre in Middlehaven designed to aid recovery from serious brain and spinal injuries. The multi-million pound project will create 100 jobs and provide extensive facilities to help patients live independently while reducing long-term NHS care costs. Local leaders have welcomed the development as a unique resource that will empower the community and boost the local economy.",23.66,8.79,21.51
world-us-canada-39227547,"US servicemen from all parts of the military have been sharing nude photos of their female colleagues online, it has emerged.","While initially reported among Marines on Facebook, a wider scandal has emerged involving servicemen from multiple branches sharing nude images",29.27,15.38,19.51
entertainment-arts-49812959,Model Caprice Bourret is the 12th and final celebrity confirmed to be taking part in Dancing On Ice.,"Model Caprice has expressed excitement about joining the ITV skating series, revealing she feels no nerves about the competition. She is joined by Trisha Goddard, a 62-year-old talk show host who emphasized her love for physical activities despite her age. Former presenter Michael Barrymore is also among the first celebrities confirmed for the upcoming January show.",15.79,5.41,15.79
uk-scotland-highlands-islands-37998488,A Swedish design and engineering company has proposed installing two floating wind turbines off the north Caithness coast.,"Hexicon AB has sought permission to develop a floating wind turbine demonstration project located three miles offshore from the Dounreay nuclear complex. The project involves laying a subsea cable and constructing a substation to support the offshore turbines. WWF Scotland has welcomed the plan, noting the symbolic value of generating renewable power near the former nuclear site.",18.67,5.48,13.33
health-30558112,"A new genetics project could help ""unlock a series of secrets about devastating diseases"", the NHS says.","Eleven Genomics Medicine Centres are being established in England to sequence 100,000 genomes within three years for targeted treatments of cancer and rare diseases. Up to 40,000 patients will consent to share their anonymized genetic data, enabling researchers to identify specific DNA mutations causing their conditions. This project aims to accelerate the development of new drugs and tests by tailoring medical interventions to individual genetic profiles.",14.12,0.0,7.06
uk-wales-politics-34556016,Plaid Cymru's leader has said her party can learn from the SNP how to overtake Labour and get into government.,"Leanne Wood asserts that Plaid Cymru can become Wales' biggest party despite facing a significant challenge. The party enters next year's Assembly elections as the third largest behind Labour and the Tories. Wood will speak at the SNP conference in Aberdeen, hoping to learn from the Scottish party's successful transition to government.",34.67,13.7,21.33
uk-scotland-42403368,A deal has finally been reached on teachers' pay after months of negotiations.,"Scottish teachers are set to receive a 1% pay rise backdated to April 2017, with a further 1% increase scheduled for January. The Scottish government has allocated an additional £24m to fund the deal reached after months of negotiations between unions, councils, and officials. Both union leaders and employer representatives welcomed the agreement, noting that the pay rise exceeds the standard public sector cap.",25.97,8.0,18.18
uk-northern-ireland-24763836,A new advisory panel has been set up to help Stormont deal with banking issues.,"Northern Ireland's finance minister has launched an independent panel to examine bank lending practices that are currently impeding economic recovery. Known as the Access to Finance Implementation Panel, the group includes industry experts who will provide objective insights to government officials. The panel has already held its first meeting and plans to meet with ministers in December.",13.7,2.82,10.96
technology-27496055,Netflix has announced plans to expand to a further six European countries before the end of the year.,"Netflix plans to launch its streaming service in six European countries, including Germany and France, to further grow its 48 million global subscriber base. Analysts warn that success depends on effective content localization, particularly dubbing for the German market, amidst competition from established rivals. The company must also navigate specific regional hurdles, such as exclusive licensing rights for popular series in France and strict local investment regulations.",23.53,7.23,18.82
uk-england-derbyshire-24662072,"A Derbyshire NHS trust must take urgent action to fix its finances and waiting lists, a health watchdog says.","Derbyshire Hospitals Foundation NHS Trust has been warned by regulator Monitor for failing to balance its budget and meet emergency department targets. Monitor stated it may appoint a new management team if the trust fails to address financial deficits and patient waiting times quickly. Although the trust's chief executive attributed the failures to increased demand and a long winter, the regulator warned these issues could signal wider management problems.",20.22,2.3,17.98
uk-england-london-42044852,"Waste coffee grounds will be used to help power some of London's buses from Monday, it has been revealed.","Transport for London is set to incorporate a new biofuel blend made from coffee waste into its public transport fuel supply to reduce emissions. Technology firm bio-bean has produced enough oil to power a single bus for a year, requiring no modifications to the existing vehicles. This marks the first time coffee-derived fuel has been added to London's bus network, turning the city's annual 200,000 tonnes of coffee waste into a usable resource.",20.41,4.17,10.2
world-us-canada-55173608,A US bar owner opposed to coronavirus restrictions has been charged after allegedly hitting a policeman with his car while fleeing arrest.,"Daniel Presti, owner of a New York bar, was arrested and faces 10 charges after allegedly assaulting a police officer during a raid for violating coronavirus lockdown orders. The officer sustained fractured shinbones after Presti allegedly struck him and drove away with the officer clinging to the vehicle's bonnet. While the Mayor's office condemned the disregard for public safety, Presti's lawyers claim the police failed to identify themselves and that he fled due to fear for his life.",25.24,3.96,15.53
world-asia-pacific-15578083,"Chinese leaders like to talk about their country's ""peaceful rise"" - and Europe's financial traumas are giving Beijing plenty of scope to assume the role of a benign new force on the world stage.","President Hu Jintao portrayed China as a helpful ally to European leaders, contrasting sharply with its aggressive stance in the South China Sea. This assertiveness has led neighbors like Vietnam and the Philippines to question the peaceful nature of China's rise as it enforces maritime claims. Although state media hinted at using force, officials maintain they seek a peaceful resolution while warning against encroachments.",26.0,0.0,14.0
business-49673133,"British American Tobacco has announced plans to cut 2,300 jobs as it shifts away from traditional cigarettes.","British American Tobacco (BAT) announced a restructuring plan to simplify management and focus on e-cigarettes, affecting over 20% of senior roles. New CEO Jack Bowles stated the goal is to ensure a future-fit culture and drive growth in new product categories. This strategic shift occurs amidst increased US regulatory scrutiny regarding the safety and flavors of vaping products.",20.51,7.89,17.95
uk-england-tees-57022115,The Conservatives have made a clean sweep of victories in a string of Stockton Council by-elections.,"The Conservative Party increased their council representation from 11 to 16 seats by winning multiple by-elections across Stockton and Redcar and Cleveland. Tories successfully defended all three contests in Redcar while capturing wards in Billingham, Hartburn, and Bishopsgarth from Liberal Democrats and independents. Prominent winners included Niall Innes in Hartburn and Lee Spence in Billingham West, with Spence notably holding off an independent challenger.",17.07,5.0,12.2
uk-england-south-yorkshire-51037692,"A girl who was sexually exploited by a gang that used her as a ""piece of meat"" found police took ""no effective action"" to stop it, a court heard.","Nine men are standing trial in Sheffield denying allegations that they raped and exploited a teenager between 2010 and 2012. The court heard that the victim reported the abuse to South Yorkshire Police in 2011, yet no investigation was launched and no crime was recorded. Prosecutors argued that the authorities failed to take effective action to protect the vulnerable girl, who was already in local authority care.",27.08,10.64,16.67
uk-northern-ireland-52391304,"The Education Authority (EA) has been accused of ""excluding"" Irish speaking pupils from online learning materials.","The Education Authority has produced educational resources in 11 languages to support students during school closures, though the materials notably exclude the Irish language. This omission has sparked criticism from campaigners who argue that Irish-speaking pupils are being treated as an afterthought. The EA defended the decision, stating they prioritized vulnerable families and had not received specific requests for Irish translations.",28.21,10.53,20.51
entertainment-arts-44111442,"Marvel have a new film ""in the works"" in the shape of Muslim superhero Ms Marvel.","Marvel Studios has confirmed that a Ms. Marvel film is in development, featuring the Pakistani-American teenage superhero Kamala Khan. Although casting has not been officially announced, speculation suggests Priyanka Chopra could portray the character. While some fans support Chopra, others insist the role should go to a Pakistani-American actress of the correct age.",28.17,2.9,19.72
